# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0023-0536",0.990196340502262,-0.9135398559604884,-1.0912935737817007,-8.082251485687637,-3.2760933818304707,-0.7952484563543774,-1.3779351747453745,-1.303752180543495,0.7915051834552056,-0.019603148473795073,-2.6929514714277296,-0.8826299003825104,-4.3746974913088925,1.9718413979189044,2.3145540727682956,5
"0024-0545",-8.082251485687637,-1.3222806938081337,-1.0365689898886634,-8.082251485687637,-8.082251485687637,-1.2912705013122547,-0.4927148733694793,-0.4428824434310119,-6.166506036678591,-8.082251485687637,-8.082251485687637,-0.9966940135349569,-1.2865110355000953,-1.578951824520491,-0.3542046119122402,5
"0025-0572",0.4250345919415608,-1.2275078186607198,-1.0750210759995333,-8.082251485687637,-4.749404324913715,-0.8140173069892009,-1.4032265853166095,-1.0417597549627722,0.9870728678886618,-0.014267161098830528,-4.256919908438201,-0.6785635344426737,-3.4837333757799236,2.0707138873751987,1.9810014262493958,5
"0026-0650",1.9429451632103945,1.2109004647911128,-0.26349302934178365,0.7604772108777595,0.10852961571276332,-0.4739991031270021,0.0871205935463184,0.09048128837799041,2.000600422095575,1.613260584050451,1.8734151962683114,1.6617694742272455,0.03960404150103791,3.338778545590822,3.442858456136312,5
"0027-0809",-0.280016413435332,-1.0757899818138545,-0.9194439948713455,-8.082251485687637,-8.082251485687637,-0.8355620032133677,-0.14544445061341538,-0.49486394259190547,0.33181447221650906,-0.11555587965461367,-2.1017240311220435,-1.1134114554707262,-3.5730857204333466,2.2426668426861003,1.9459101049160825,5
"0028-0837",-0.7084792637435333,-1.8275442139174833,-1.0850632640740514,-8.082251485687637,-8.082251485687637,-0.7609789377665219,-0.5469729361045204,-0.6385281203273205,-0.20320984256270158,-1.7751097858625124,-4.135035096691386,-2.007583845573625,-4.913701002771502,1.9746492319214468,1.7585089707561643,5
"0001-0037",1.3559324950081297,0.9230881296277982,-0.7993239968881296,0.07063543140397677,-0.4875758727780477,-0.4465660297231251,-0.33568540256584267,-0.2841905823335198,1.5292334074220388,1.6064428666071198,1.3392995227280462,0.9275595697208168,-0.521020640939704,2.621954160836168,2.1961163238402843,5
"0002-0058",0.3312495753195659,1.3402613547594893,-1.0991373743465571,-2.569157472958996,-0.4905704127431534,-1.0635569810275944,-0.5551661944329735,-0.3412054174838053,-4.102775460402427,2.242722544653427,1.9486794903385292,1.3218257893852012,0.4026629056445792,1.2501362390292563,-0.06783175720657653,5
"0003-0079",-8.082251485687637,0.14911630858798297,-0.6203140111755987,-8.082251485687637,-4.987805739197613,-0.22334038750526553,-0.7649169068360697,-0.2286016250607661,-0.9260444274528892,0.6130279729990278,-0.06390923492831924,0.4272614882172263,-0.9280330825497005,2.02333186001273,0.9835471589194675,5
"0004-0083",0.3563600801545803,0.8844133642719036,-0.7338383586419059,-7.147335289690317,-1.362446374451605,-0.3624630434034355,-1.2346953565479737,-0.7376706839884513,0.36641229825418087,0.7624373444076991,1.168351076147406,0.6181307195062651,-1.0395318412770953,2.3337064272932597,1.1875746009728676,5
"0005-0142",-8.082251485687637,-8.082251485687637,-1.6862939695122314,-8.082251485687637,-8.082251485687637,-2.1411149095681123,-1.8033699012465787,-1.0417597549627722,-8.082251485687637,-8.082251485687637,-8.082251485687637,-3.3783768868272057,-3.692033491987466,-3.545424382345,-8.082251485687637,5
