# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0025-0548",0.3390507165259269,-0.07479471869340237,-1.6004421710657208,0.18549597272842533,-0.04518210520158483,-1.478308088015691,-1.1216328559626394,-0.7944995224037932,1.0850973810003612,1.1066861476733223,0.3072353379145678,0.43174192422677216,-0.7357648440233788,1.878984699106729,1.9490765940686021,6
"0026-0560",1.5237157564066042,1.1197687853462863,-1.6997406961257653,0.15853958181234873,0.1068654280577892,-1.522826040503336,-0.6323387406852028,-0.5407190317122694,-0.3958063923375157,1.1905633884544766,1.1909703580205164,0.9819581889533868,-0.11765749705472572,1.8017864299060662,1.5970907401513852,6
"0027-0610",1.6095272034649515,1.2043409405391508,-1.7052501413848615,0.6217729909854803,0.48189721221636717,-1.27932869129517,-0.45644126198405743,-0.655919326027341,0.4886950371602037,1.7995013050075368,1.0286548242048905,0.7319323583209449,-0.5151858169270955,0.9456632684073831,0.48072520650004336,6
"0028-0616",1.5802797929367909,1.1613084798075395,-1.6456734370105117,0.6338012014874845,0.43376827497170467,-1.4235714524233645,-0.7557538159256421,-0.7967244233947053,0.6657792421280604,1.7678061676849204,0.8550133279771615,0.5578293251898163,-0.7437124950154637,1.1037308705859932,0.7263904115745667,6
"0029-0624",-8.937313978487303,-2.07810419360876,-1.5030737258570497,0.9476113061887332,-0.08421614006979894,-1.325276246847948,-1.779783343878088,-0.9447485570823986,1.3847593287788076,0.9539054777513147,1.4802446855174196,0.7770441159939221,-0.22289255554911058,1.957650161237586,0.5512299362718078,6
"0030-0641",1.0863404328065158,0.5257076982794207,-2.0285502082035105,0.276914823735682,-0.18540525019969678,-1.4748888368038946,-1.2224375061924864,-1.069911587381096,0.8591796139355736,1.597835886323919,1.3951241273895576,0.9416688200619205,-0.306298295135198,1.4059843907359433,1.5861889904243434,6
"0031-0657",1.2522210112120113,0.546655280880211,-1.3568351690361444,0.2870125299080577,0.0369053729077482,-1.6087689491832817,-1.205535899767149,-0.8979414498676146,1.1076815998283749,1.5570872613828346,0.7767876432193663,0.6232694470968223,-0.6765520267894356,1.6721340871190566,1.3191942342182887,6
"0032-0670",0.9107870717988611,-0.00997810256734688,-2.105205085179601,0.0026738273295627835,-0.8026810259917063,-1.7107901088691833,-1.6244996738373167,-1.4837040199352343,0.7798611041447181,1.4625197345081187,-0.3890346081740166,0.06510317304281088,-2.0396373185869168,1.422608279160194,1.7508863868830424,6
"0033-0673",0.9573804778412764,0.2896046122764293,-2.0473856597174516,0.23652971877169904,-0.8480045252288075,-1.5656750089401967,-1.1316140322298587,-1.2781265732139993,0.8642221851536078,1.309785086711738,0.09749838817878498,0.015607211919631325,-1.9155846867524318,1.3099958045940898,1.8070371286160345,6
"0034-0686",1.622009205840822,0.9735656849508736,-1.3507878651697443,0.7847081706509353,-0.06225041793783426,-1.4700252006696841,-0.9712074516101774,-0.5914076902112715,1.1016569415801527,1.5228646033301576,1.2529542403561305,0.8045137460059308,-0.4640419540689944,1.656803438826378,1.6484054993657633,6
"0035-0696",-1.8733090811342397,-1.324017147490978,-1.7244636173262817,-0.048221287073941355,-0.4683094321893613,-1.4637376327684066,-1.9377993619405238,-1.0316293648450063,1.066839658084712,0.7858272651676383,0.663943118552023,0.11803097363587689,-0.865876156094858,1.7350341195724432,1.1767997488657418,6
"0036-0721",0.435934812125911,-0.20452049473336054,-1.3603072616207754,1.279929378077652,-0.202332992250712,-1.4792870033658065,-1.9155846867524318,-0.9184126213090185,1.226671790839509,1.0702884692434935,0.7198404612467826,0.12445422479431656,-0.9072949905057754,1.9177065384842784,1.3075244976425644,6
"0037-0749",-8.937313978487303,-7.309250601930038,-2.8984364055058798,-8.937313978487303,-8.937313978487303,-1.8718577578934585,-8.937313978487303,-3.10203551456865,-8.937313978487303,-2.5818245644220363,-8.937313978487303,-2.490275980661746,-5.075616315011223,-4.241161144787341,-8.937313978487303,6
"0001-0030",0.8708284036323359,0.2540748419249841,-1.379180198694911,0.03507601008680972,-0.36448250582521524,-1.9224259551726899,-2.430204937042853,-2.228844132664115,-7.7147157100382024,0.5021536069366288,0.40509323918791296,0.29310584521073935,-1.5753319990643124,1.8360204969080982,1.121042224644805,6
"0002-0035",1.3866569085821823,0.6092950379580451,-1.4451075913925493,0.43579052792146733,-0.162571325957785,-1.5367331086852003,-2.4002412940985067,-2.0997258315948875,-1.0401160237552958,0.8272571366335875,1.0762003408034815,0.5283420284774376,-1.3572685219001075,1.8225897714706676,1.3665788025296113,6
"0003-0033",1.318955615465594,1.0805262438332992,-1.3328613283362047,0.4057625825228186,0.3940210663130461,-1.387187052657124,-1.229660670248455,-1.4394447448439562,0.6847452394846307,1.6124677192432468,0.9822924147231493,0.8115250619903289,-0.6103279940390234,1.2663126844219317,1.069599639864455,6
"0004-0060",1.3309651835551133,1.0339845940910735,-1.2458147023331545,0.14115796023777527,0.11475408139294174,-1.3086227288533072,-1.450327416627669,-1.3725559287754763,0.7787864488998153,1.7166040828688107,0.9828770903320336,0.7189711015069538,-0.8446240767385209,1.4763272020762468,0.9816238514394104,6
